DATE;GTIN 13;Store;Sales;;
06/09/2023;139932;Store 15;61;;
06/09/2023;139896;Store 1;29;;
06/09/2023;139877;Store 16;7;;
06/09/2023;139548;Store 3;20;;
06/09/2023;139851;Store 16;17;;
06/09/2023;139723;Store 16;31;;
06/09/2023;139644;Store 1;97;;
06/09/2023;139894;Store 8;18;;
06/09/2023;139447;Store 4;18;;
06/09/2023;139829;Store 5;51;;
06/09/2023;139869;Store 11;59;;
06/09/2023;139887;Store 9;10;;
06/09/2023;139837;Store 4;29;;
06/09/2023;139761;Store 10;19;;
06/09/2023;139781;Store 2;21;;
06/09/2023;139613;Store 14;16;;
06/09/2023;139483;Store 7;4;;
06/09/2023;139612;Store 4;29;;
06/09/2023;139646;Store 15;8;;
06/09/2023;139874;Store 9;121;;
06/09/2023;139414;Store 10;92;;
07/09/2023;139509;Store 9;762;;
07/09/2023;139584;Store 10;46;;
07/09/2023;139544;Store 10;28;;
07/09/2023;139655;Store 9;284;;
07/09/2023;139941;Store 1;102;;
07/09/2023;139847;Store 14;433;;
07/09/2023;139689;Store 15;20;;
07/09/2023;139483;Store 1;7;;
07/09/2023;139750;Store 8;47;;
07/09/2023;139419;Store 15;53;;
07/09/2023;139467;Store 1;28;;
07/09/2023;139825;Store 5;1;;
07/09/2023;139816;Store 11;2;;
07/09/2023;139639;Store 12;146;;
07/09/2023;139921;Store 13;10;;
07/09/2023;139563;Store 14;32;;
07/09/2023;139774;Store 4;8;;
07/09/2023;139905;Store 15;23;;
07/09/2023;139401;Store 1;18;;
07/09/2023;139422;Store 5;61;;
07/09/2023;139809;Store 12;118;;
07/09/2023;139516;Store 16;47;;
07/09/2023;139506;Store 12;51;;
07/09/2023;139518;Store 7;19;;
07/09/2023;139903;Store 5;38;;
07/09/2023;139799;Store 3;25;;
07/09/2023;139932;Store 4;15;;
07/09/2023;139568;Store 10;11;;
07/09/2023;139937;Store 13;169;;
07/09/2023;139417;Store 12;59;;
07/09/2023;139811;Store 4;3;;
07/09/2023;139592;Store 13;158;;
07/09/2023;139601;Store 11;19;;
07/09/2023;139941;Store 2;30;;
07/09/2023;139824;Store 8;82;;
07/09/2023;139459;Store 4;13;;
07/09/2023;139941;Store 2;139;;
07/09/2023;139694;Store 8;111;;
07/09/2023;139890;Store 1;5;;
07/09/2023;139900;Store 12;100;;
07/09/2023;139702;Store 8;50;;
07/09/2023;139863;Store 7;40;;
07/09/2023;139833;Store 9;16;;
07/09/2023;139436;Store 6;2;;
07/09/2023;139559;Store 3;2;;
07/09/2023;139815;Store 7;8;;
07/09/2023;139404;Store 6;18;;
07/09/2023;139866;Store 1;73;;
07/09/2023;139919;Store 12;5;;
08/09/2023;139541;Store 3;5;;
08/09/2023;139629;Store 3;17;;
08/09/2023;139916;Store 15;173;;
08/09/2023;139896;Store 3;33;;
08/09/2023;139600;Store 2;1032;;
08/09/2023;139842;Store 2;5;;
08/09/2023;139582;Store 2;41;;
08/09/2023;139692;Store 13;61;;
08/09/2023;139719;Store 14;3;;
08/09/2023;139730;Store 8;54;;
08/09/2023;139426;Store 3;16;;
08/09/2023;139832;Store 3;176;;
08/09/2023;139714;Store 14;103;;
08/09/2023;139775;Store 7;228;;
08/09/2023;139860;Store 2;72;;
08/09/2023;139770;Store 4;38;;
08/09/2023;139753;Store 5;94;;
08/09/2023;139790;Store 4;18;;
08/09/2023;139818;Store 12;38;;
08/09/2023;139572;Store 8;86;;
08/09/2023;139591;Store 4;84;;
08/09/2023;139519;Store 3;428;;
08/09/2023;139604;Store 5;38;;
08/09/2023;139633;Store 8;50;;
08/09/2023;139713;Store 5;6;;
08/09/2023;139459;Store 12;116;;
08/09/2023;139611;Store 11;-1;;
08/09/2023;139838;Store 9;36;;
08/09/2023;139933;Store 13;28;;
08/09/2023;139767;Store 14;10;;
08/09/2023;139627;Store 12;108;;
08/09/2023;139806;Store 3;81;;
08/09/2023;139703;Store 1;29;;
08/09/2023;139872;Store 13;8;;
08/09/2023;139700;Store 16;58;;
08/09/2023;139900;Store 10;34;;
08/09/2023;139620;Store 6;82;;
08/09/2023;139870;Store 1;169;;
08/09/2023;139449;Store 7;68;;
08/09/2023;139622;Store 11;126;;
08/09/2023;139418;Store 1;20;;
08/09/2023;139839;Store 11;18;;
08/09/2023;139688;Store 16;33;;
08/09/2023;139430;Store 12;20;;
08/09/2023;139547;Store 16;2;;
08/09/2023;139786;Store 13;19;;
09/09/2023;139858;Store 4;54;;
09/09/2023;139534;Store 1;105;;
09/09/2023;139789;Store 4;50;;
09/09/2023;139557;Store 9;42;;
09/09/2023;139798;Store 3;17;;
09/09/2023;139865;Store 13;19;;
09/09/2023;139461;Store 5;19;;
09/09/2023;139752;Store 5;41;;
09/09/2023;139484;Store 8;3;;
09/09/2023;139942;Store 2;185;;
09/09/2023;139411;Store 15;57;;
09/09/2023;139869;Store 12;32;;
09/09/2023;139703;Store 3;180;;
09/09/2023;139623;Store 3;19;;
09/09/2023;139741;Store 6;22;;
09/09/2023;139889;Store 10;13;;
09/09/2023;139799;Store 4;2;;
09/09/2023;139665;Store 16;118;;
09/09/2023;139476;Store 2;15;;
09/09/2023;139706;Store 12;35;;
09/09/2023;139444;Store 12;37;;
09/09/2023;139518;Store 15;33;;
09/09/2023;139636;Store 12;21;;
09/09/2023;139801;Store 5;23;;
09/09/2023;139661;Store 9;40;;
09/09/2023;139910;Store 1;209;;
09/09/2023;139562;Store 16;7;;
09/09/2023;139775;Store 16;1;;
09/09/2023;139766;Store 11;9;;
09/09/2023;139915;Store 9;36;;
09/09/2023;139400;Store 6;11;;
09/09/2023;139838;Store 1;10;;
09/09/2023;139813;Store 13;106;;
09/09/2023;139627;Store 4;55;;
09/09/2023;139698;Store 9;36;;
09/09/2023;139742;Store 5;22;;
09/09/2023;139413;Store 6;19;;
09/09/2023;139775;Store 12;52;;
09/09/2023;139666;Store 1;11;;
09/09/2023;139821;Store 10;14;;
09/09/2023;139897;Store 8;44;;
09/09/2023;139617;Store 2;1;;
09/09/2023;139413;Store 7;111;;
09/09/2023;139430;Store 11;155;;
09/09/2023;139935;Store 3;351;;
09/09/2023;139663;Store 3;1264;;
09/09/2023;139874;Store 15;130;;
09/09/2023;139677;Store 5;165;;
09/09/2023;139899;Store 6;483;;
10/09/2023;139505;Store 6;24;;
10/09/2023;139419;Store 15;697;;
10/09/2023;139858;Store 2;306;;
10/09/2023;139594;Store 15;424;;
10/09/2023;139652;Store 7;1;;
10/09/2023;139575;Store 2;0;;
10/09/2023;139617;Store 13;236;;
10/09/2023;139407;Store 6;53;;
10/09/2023;139937;Store 8;57;;
10/09/2023;139498;Store 15;38;;
10/09/2023;139678;Store 12;1;;
10/09/2023;139938;Store 8;2;;
10/09/2023;139455;Store 2;66;;
10/09/2023;139407;Store 4;1505;;
10/09/2023;139440;Store 2;87;;
10/09/2023;139705;Store 9;383;;
10/09/2023;139436;Store 13;6;;
10/09/2023;139559;Store 10;24;;
10/09/2023;139652;Store 6;6;;
10/09/2023;139768;Store 4;146;;
10/09/2023;139535;Store 16;50;;
10/09/2023;139865;Store 10;219;;
10/09/2023;139541;Store 9;66;;
10/09/2023;139925;Store 15;176;;
10/09/2023;139556;Store 3;50;;
10/09/2023;139869;Store 2;14;;
10/09/2023;139815;Store 8;207;;
10/09/2023;139928;Store 14;4;;
10/09/2023;139780;Store 7;142;;
10/09/2023;139582;Store 3;11;;
10/09/2023;139467;Store 12;12;;
10/09/2023;139836;Store 9;8;;
10/09/2023;139738;Store 6;416;;
10/09/2023;139804;Store 16;1020;;
10/09/2023;139448;Store 4;99;;
10/09/2023;139635;Store 13;79;;
10/09/2023;139912;Store 5;51;;
10/09/2023;139474;Store 3;43;;
10/09/2023;139424;Store 11;268;;
10/09/2023;139922;Store 11;815;;
10/09/2023;139561;Store 15;71;;
10/09/2023;139682;Store 13;59;;
10/09/2023;139448;Store 15;-2;;
10/09/2023;139818;Store 5;454;;
10/09/2023;139909;Store 1;8;;
10/09/2023;139460;Store 4;30;;
10/09/2023;139801;Store 2;25;;
11/09/2023;139674;Store 1;85;;
11/09/2023;139870;Store 13;7;;
11/09/2023;139604;Store 7;337;;
11/09/2023;139542;Store 5;115;;
11/09/2023;139531;Store 3;3;;
11/09/2023;139799;Store 6;7;;
11/09/2023;139438;Store 6;54;;
11/09/2023;139812;Store 15;177;;
11/09/2023;139814;Store 5;155;;
11/09/2023;139635;Store 9;262;;
11/09/2023;139707;Store 4;274;;
11/09/2023;139441;Store 16;6;;
11/09/2023;139837;Store 16;1;;
11/09/2023;139731;Store 9;7;;
11/09/2023;139420;Store 13;46;;
11/09/2023;139556;Store 16;0;;
11/09/2023;139792;Store 2;1;;
11/09/2023;139623;Store 5;30;;
11/09/2023;139719;Store 9;12;;
11/09/2023;139917;Store 6;685;;
11/09/2023;139926;Store 11;52;;
11/09/2023;139402;Store 1;65;;
11/09/2023;139892;Store 10;46;;
11/09/2023;139922;Store 14;47;;
11/09/2023;139515;Store 16;22;;
11/09/2023;139720;Store 15;1695;;
11/09/2023;139665;Store 5;17;;
11/09/2023;139736;Store 2;8;;
11/09/2023;139652;Store 14;123;;
11/09/2023;139671;Store 12;29;;
11/09/2023;139910;Store 9;33;;
11/09/2023;139748;Store 10;1;;
11/09/2023;139453;Store 11;2;;
11/09/2023;139470;Store 7;55;;
11/09/2023;139809;Store 4;45;;
12/09/2023;139614;Store 7;109;;
12/09/2023;139613;Store 12;59;;
12/09/2023;139683;Store 10;15;;
12/09/2023;139936;Store 7;31;;
12/09/2023;139425;Store 5;84;;
12/09/2023;139939;Store 4;10;;
12/09/2023;139650;Store 10;2031;;
12/09/2023;139626;Store 12;86;;
12/09/2023;139631;Store 14;98;;
12/09/2023;139572;Store 13;29;;
12/09/2023;139488;Store 5;83;;
12/09/2023;139689;Store 5;151;;
12/09/2023;139638;Store 11;55;;
12/09/2023;139840;Store 14;294;;
12/09/2023;139651;Store 10;33;;
12/09/2023;139465;Store 10;8;;
12/09/2023;139696;Store 9;220;;
12/09/2023;139780;Store 15;198;;
12/09/2023;139527;Store 8;20;;
12/09/2023;139887;Store 6;423;;
12/09/2023;139562;Store 13;178;;
12/09/2023;139742;Store 4;104;;
12/09/2023;139886;Store 4;6;;
12/09/2023;139520;Store 10;160;;
12/09/2023;139520;Store 16;25;;
12/09/2023;139463;Store 10;99;;
12/09/2023;139883;Store 5;19;;
12/09/2023;139760;Store 11;34;;
12/09/2023;139578;Store 1;38;;
12/09/2023;139902;Store 16;83;;
12/09/2023;139570;Store 8;1;;
12/09/2023;139920;Store 9;2;;
12/09/2023;139612;Store 2;39;;
12/09/2023;139635;Store 8;725;;
12/09/2023;139843;Store 2;64;;
12/09/2023;139572;Store 12;3;;
12/09/2023;139428;Store 5;55;;
12/09/2023;139847;Store 8;4;;
12/09/2023;139887;Store 2;77;;
12/09/2023;139612;Store 5;78;;
12/09/2023;139425;Store 16;39;;
12/09/2023;139535;Store 6;331;;
12/09/2023;139677;Store 13;1;;
12/09/2023;139809;Store 15;28;;
12/09/2023;139553;Store 3;4;;
12/09/2023;139593;Store 11;20;;
12/09/2023;139545;Store 3;60;;
12/09/2023;139410;Store 13;125;;
12/09/2023;139844;Store 7;45;;
12/09/2023;139914;Store 7;68;;
12/09/2023;139914;Store 1;1;;
12/09/2023;139938;Store 16;5;;
12/09/2023;139914;Store 5;8;;
12/09/2023;139446;Store 3;38;;
12/09/2023;139700;Store 15;86;;
12/09/2023;139442;Store 11;76;;
12/09/2023;139579;Store 11;71;;
12/09/2023;139486;Store 4;62;;
12/09/2023;139752;Store 13;191;;
13/09/2023;139825;Store 14;16;;
13/09/2023;139893;Store 9;86;;
13/09/2023;139937;Store 13;24;;
13/09/2023;139935;Store 4;378;;
13/09/2023;139468;Store 7;1321;;
13/09/2023;139555;Store 14;23;;
13/09/2023;139577;Store 15;126;;
13/09/2023;139554;Store 13;762;;
13/09/2023;139531;Store 8;1602;;
13/09/2023;139845;Store 1;7;;
13/09/2023;139661;Store 1;249;;
13/09/2023;139851;Store 12;51;;
13/09/2023;139821;Store 8;34;;
13/09/2023;139587;Store 8;77;;
13/09/2023;139468;Store 5;36;;
13/09/2023;139829;Store 9;1;;
13/09/2023;139943;Store 13;10;;
13/09/2023;139465;Store 2;427;;
13/09/2023;139790;Store 2;106;;
13/09/2023;139895;Store 2;96;;
13/09/2023;139930;Store 4;36;;
13/09/2023;139542;Store 3;79;;
13/09/2023;139871;Store 3;50;;
13/09/2023;139413;Store 9;86;;
13/09/2023;139764;Store 9;462;;
13/09/2023;139793;Store 10;2;;
13/09/2023;139918;Store 15;8;;
13/09/2023;139635;Store 3;32;;
13/09/2023;139537;Store 7;36;;
13/09/2023;139899;Store 14;19;;
13/09/2023;139490;Store 3;1;;
13/09/2023;139719;Store 8;100;;
13/09/2023;139516;Store 9;30;;
13/09/2023;139742;Store 15;29;;
13/09/2023;139746;Store 10;6;;
13/09/2023;139936;Store 2;30;;
13/09/2023;139538;Store 7;38;;
13/09/2023;139548;Store 2;481;;
13/09/2023;139453;Store 2;73;;
13/09/2023;139511;Store 7;21;;
13/09/2023;139851;Store 6;41;;
13/09/2023;139688;Store 14;41;;
13/09/2023;139745;Store 13;127;;
13/09/2023;139554;Store 1;55;;
13/09/2023;139510;Store 15;326;;
13/09/2023;139925;Store 2;13;;
13/09/2023;139749;Store 16;841;;
14/09/2023;139658;Store 11;135;;
14/09/2023;139469;Store 4;207;;
14/09/2023;139532;Store 8;179;;
14/09/2023;139846;Store 3;239;;
14/09/2023;139748;Store 13;46;;
14/09/2023;139897;Store 4;250;;
14/09/2023;139476;Store 2;34;;
14/09/2023;139502;Store 16;110;;
14/09/2023;139687;Store 15;99;;
14/09/2023;139731;Store 15;2;;
14/09/2023;139407;Store 11;15;;
14/09/2023;139942;Store 2;243;;
14/09/2023;139619;Store 4;1;;
14/09/2023;139661;Store 1;107;;
14/09/2023;139602;Store 5;1;;
14/09/2023;139750;Store 2;7;;
14/09/2023;139596;Store 11;125;;
14/09/2023;139836;Store 4;175;;
14/09/2023;139463;Store 12;34;;
14/09/2023;139526;Store 11;40;;
14/09/2023;139712;Store 3;16;;
14/09/2023;139867;Store 16;11;;
14/09/2023;139446;Store 1;195;;
14/09/2023;139769;Store 4;16;;
14/09/2023;139499;Store 16;9;;
14/09/2023;139864;Store 8;3;;
14/09/2023;139728;Store 12;9;;
14/09/2023;139448;Store 14;128;;
14/09/2023;139672;Store 13;1;;
14/09/2023;139923;Store 14;19;;
14/09/2023;139882;Store 13;14;;
14/09/2023;139875;Store 2;102;;
14/09/2023;139412;Store 6;80;;
14/09/2023;139450;Store 10;1;;
14/09/2023;139653;Store 7;126;;
14/09/2023;139688;Store 11;4;;
14/09/2023;139895;Store 7;152;;
14/09/2023;139692;Store 13;73;;
14/09/2023;139442;Store 4;33;;
14/09/2023;139586;Store 2;29;;
14/09/2023;139568;Store 2;1;;
14/09/2023;139572;Store 8;41;;
14/09/2023;139862;Store 2;6;;
14/09/2023;139491;Store 15;40;;
14/09/2023;139756;Store 15;28;;
14/09/2023;139514;Store 16;22;;
14/09/2023;139839;Store 3;49;;
14/09/2023;139603;Store 7;172;;
14/09/2023;139936;Store 9;208;;
14/09/2023;139484;Store 3;29;;
14/09/2023;139473;Store 5;39;;
14/09/2023;139617;Store 7;113;;
14/09/2023;139772;Store 13;55;;
14/09/2023;139442;Store 6;200;;
14/09/2023;139723;Store 2;4;;
14/09/2023;139570;Store 2;3;;
14/09/2023;139497;Store 15;52;;
14/09/2023;139622;Store 14;198;;
15/09/2023;139769;Store 5;60;;
15/09/2023;139868;Store 8;102;;
15/09/2023;139682;Store 6;5;;
15/09/2023;139794;Store 16;4;;
15/09/2023;139624;Store 1;26;;
15/09/2023;139519;Store 1;69;;
15/09/2023;139448;Store 8;13;;
15/09/2023;139406;Store 12;9;;
15/09/2023;139519;Store 7;23;;
15/09/2023;139811;Store 2;9;;
15/09/2023;139768;Store 14;54;;
15/09/2023;139578;Store 13;56;;
15/09/2023;139432;Store 1;11;;
15/09/2023;139919;Store 12;36;;
15/09/2023;139896;Store 5;469;;
15/09/2023;139726;Store 7;14;;
15/09/2023;139860;Store 8;4;;
15/09/2023;139460;Store 16;17;;
15/09/2023;139846;Store 4;112;;
15/09/2023;139876;Store 14;15;;
15/09/2023;139742;Store 4;265;;
15/09/2023;139938;Store 12;96;;
15/09/2023;139478;Store 15;220;;
15/09/2023;139401;Store 7;4;;
15/09/2023;139604;Store 13;30;;
15/09/2023;139737;Store 11;91;;
16/09/2023;139575;Store 2;486;;
16/09/2023;139929;Store 13;17;;
16/09/2023;139588;Store 11;32;;
16/09/2023;139493;Store 15;23;;
16/09/2023;139859;Store 5;291;;
16/09/2023;139878;Store 10;97;;
16/09/2023;139848;Store 16;18;;
16/09/2023;139776;Store 12;4;;
16/09/2023;139528;Store 5;194;;
16/09/2023;139895;Store 13;74;;
16/09/2023;139576;Store 3;32;;
16/09/2023;139626;Store 11;75;;
16/09/2023;139518;Store 14;4;;
16/09/2023;139704;Store 1;51;;
16/09/2023;139763;Store 15;31;;
16/09/2023;139443;Store 8;92;;
16/09/2023;139695;Store 16;6;;
16/09/2023;139796;Store 15;153;;
16/09/2023;139788;Store 11;126;;
16/09/2023;139828;Store 12;88;;
16/09/2023;139424;Store 11;16;;
16/09/2023;139419;Store 5;242;;
16/09/2023;139671;Store 6;38;;
16/09/2023;139506;Store 16;184;;
16/09/2023;139801;Store 7;475;;
16/09/2023;139402;Store 12;13;;
16/09/2023;139545;Store 4;75;;
16/09/2023;139573;Store 1;3;;
16/09/2023;139689;Store 12;25;;
16/09/2023;139893;Store 9;27;;
16/09/2023;139806;Store 6;51;;
16/09/2023;139707;Store 3;124;;
16/09/2023;139704;Store 15;115;;
17/09/2023;139504;Store 5;21;;
17/09/2023;139919;Store 2;68;;
17/09/2023;139801;Store 12;14;;
17/09/2023;139489;Store 1;180;;
17/09/2023;139547;Store 10;140;;
17/09/2023;139714;Store 11;10;;
17/09/2023;139603;Store 4;9;;
17/09/2023;139430;Store 13;22;;
17/09/2023;139621;Store 14;43;;
17/09/2023;139889;Store 7;740;;
17/09/2023;139817;Store 1;5;;
17/09/2023;139741;Store 5;3;;
17/09/2023;139511;Store 1;76;;
17/09/2023;139446;Store 7;34;;
17/09/2023;139696;Store 1;80;;
17/09/2023;139870;Store 5;151;;
17/09/2023;139435;Store 1;18;;
17/09/2023;139517;Store 10;63;;
17/09/2023;139887;Store 1;1;;
17/09/2023;139896;Store 2;32;;
17/09/2023;139907;Store 4;11;;
17/09/2023;139563;Store 3;9;;
17/09/2023;139795;Store 6;95;;
17/09/2023;139640;Store 13;3644;;
17/09/2023;139725;Store 3;67;;
17/09/2023;139587;Store 15;10;;
17/09/2023;139709;Store 1;48;;
17/09/2023;139793;Store 10;47;;
17/09/2023;139838;Store 14;16;;
17/09/2023;139438;Store 16;354;;
17/09/2023;139648;Store 16;33;;
17/09/2023;139812;Store 6;9;;
17/09/2023;139475;Store 2;94;;
17/09/2023;139532;Store 3;80;;
17/09/2023;139922;Store 13;1;;
17/09/2023;139445;Store 14;17;;
17/09/2023;139819;Store 1;82;;
17/09/2023;139799;Store 2;35;;
17/09/2023;139907;Store 11;300;;
17/09/2023;139432;Store 14;65;;
17/09/2023;139733;Store 7;10;;
17/09/2023;139733;Store 16;73;;
18/09/2023;139571;Store 14;46;;
18/09/2023;139554;Store 5;6;;
18/09/2023;139609;Store 15;168;;
18/09/2023;139785;Store 12;47;;
18/09/2023;139636;Store 14;154;;
18/09/2023;139505;Store 12;7;;
18/09/2023;139939;Store 4;149;;
18/09/2023;139854;Store 10;22;;
18/09/2023;139496;Store 1;28;;
18/09/2023;139547;Store 14;1;;
18/09/2023;139701;Store 15;5;;
18/09/2023;139613;Store 10;143;;
18/09/2023;139890;Store 9;1103;;
18/09/2023;139651;Store 9;10;;
18/09/2023;139709;Store 12;13;;
18/09/2023;139765;Store 15;47;;
18/09/2023;139919;Store 3;109;;
18/09/2023;139705;Store 13;49;;
18/09/2023;139580;Store 14;24;;
18/09/2023;139541;Store 8;17;;
18/09/2023;139524;Store 4;6;;
18/09/2023;139464;Store 8;110;;
18/09/2023;139598;Store 13;12;;
18/09/2023;139538;Store 9;35;;
18/09/2023;139689;Store 11;47;;
18/09/2023;139622;Store 3;281;;
18/09/2023;139474;Store 2;77;;
18/09/2023;139795;Store 8;13;;
18/09/2023;139641;Store 13;5;;
18/09/2023;139499;Store 8;101;;
18/09/2023;139769;Store 15;63;;
18/09/2023;139802;Store 2;25;;
18/09/2023;139687;Store 6;128;;
18/09/2023;139838;Store 15;66;;
18/09/2023;139879;Store 5;1;;
18/09/2023;139479;Store 13;353;;
18/09/2023;139848;Store 12;99;;
18/09/2023;139811;Store 5;441;;
18/09/2023;139733;Store 16;206;;
18/09/2023;139683;Store 1;26;;
18/09/2023;139747;Store 9;18;;
18/09/2023;139460;Store 10;240;;
18/09/2023;139403;Store 11;125;;
19/09/2023;139514;Store 10;21;;
19/09/2023;139774;Store 9;6;;
19/09/2023;139719;Store 5;2;;
19/09/2023;139451;Store 5;143;;
19/09/2023;139453;Store 8;246;;
19/09/2023;139631;Store 6;45;;
19/09/2023;139415;Store 3;9;;
19/09/2023;139426;Store 12;77;;
19/09/2023;139917;Store 7;165;;
19/09/2023;139551;Store 6;315;;
19/09/2023;139856;Store 10;68;;
19/09/2023;139758;Store 15;78;;
19/09/2023;139692;Store 14;31;;
19/09/2023;139783;Store 8;27;;
19/09/2023;139408;Store 14;200;;
19/09/2023;139517;Store 9;139;;
19/09/2023;139894;Store 4;116;;
19/09/2023;139490;Store 13;934;;
19/09/2023;139870;Store 6;8;;
19/09/2023;139672;Store 6;17;;
19/09/2023;139823;Store 6;54;;
19/09/2023;139607;Store 8;108;;
19/09/2023;139691;Store 7;12;;
19/09/2023;139605;Store 5;106;;
19/09/2023;139682;Store 7;109;;
19/09/2023;139712;Store 15;93;;
19/09/2023;139763;Store 9;33;;
19/09/2023;139646;Store 13;102;;
19/09/2023;139430;Store 4;223;;
19/09/2023;139632;Store 12;129;;
19/09/2023;139904;Store 6;3;;
19/09/2023;139786;Store 12;24;;
19/09/2023;139890;Store 9;68;;
19/09/2023;139541;Store 9;45;;
19/09/2023;139547;Store 10;1220;;
19/09/2023;139762;Store 8;73;;
20/09/2023;139737;Store 1;67;;
20/09/2023;139816;Store 8;26;;
20/09/2023;139531;Store 2;105;;
20/09/2023;139775;Store 16;3076;;
20/09/2023;139697;Store 13;125;;
20/09/2023;139869;Store 7;387;;
20/09/2023;139489;Store 16;6;;
20/09/2023;139507;Store 15;46;;
20/09/2023;139721;Store 12;49;;
20/09/2023;139779;Store 6;135;;
20/09/2023;139593;Store 6;332;;
20/09/2023;139654;Store 6;248;;
20/09/2023;139885;Store 10;18;;
20/09/2023;139514;Store 5;39;;
20/09/2023;139691;Store 15;127;;
20/09/2023;139526;Store 14;137;;
20/09/2023;139551;Store 4;208;;
20/09/2023;139934;Store 10;16;;
20/09/2023;139561;Store 15;-2;;
20/09/2023;139854;Store 12;135;;
20/09/2023;139524;Store 6;992;;
20/09/2023;139844;Store 7;23;;
20/09/2023;139574;Store 10;9;;
20/09/2023;139406;Store 8;24;;
20/09/2023;139746;Store 15;79;;
20/09/2023;139821;Store 13;27;;
20/09/2023;139800;Store 3;14;;
20/09/2023;139443;Store 5;158;;
20/09/2023;139637;Store 9;162;;
20/09/2023;139782;Store 1;5;;
20/09/2023;139531;Store 2;204;;
20/09/2023;139635;Store 15;22;;
20/09/2023;139574;Store 15;20;;
20/09/2023;139616;Store 15;7;;
20/09/2023;139399;Store 13;30;;
20/09/2023;139615;Store 16;37;;
20/09/2023;139542;Store 2;121;;
20/09/2023;139444;Store 16;6;;
20/09/2023;139515;Store 4;112;;
20/09/2023;139414;Store 13;181;;
20/09/2023;139928;Store 12;122;;
20/09/2023;139770;Store 14;89;;
20/09/2023;139876;Store 16;19;;
21/09/2023;139644;Store 15;47;;
21/09/2023;139794;Store 12;28;;
21/09/2023;139431;Store 9;42;;
21/09/2023;139473;Store 3;10;;
21/09/2023;139514;Store 13;30;;
21/09/2023;139925;Store 2;39;;
21/09/2023;139567;Store 12;17;;
21/09/2023;139816;Store 9;68;;
21/09/2023;139751;Store 13;8;;
21/09/2023;139863;Store 3;23;;
21/09/2023;139937;Store 16;8;;
21/09/2023;139720;Store 8;26;;
21/09/2023;139800;Store 14;69;;
21/09/2023;139905;Store 15;80;;
21/09/2023;139697;Store 2;65;;
