Order number;ETD Initial;ETD Updated;GTIN13;No BU;store number;Ordered Quantity;TEU;lat,long;no ship
13349;23/02/2023;23/02/2023;139555;3;Store 3;54;0.0953012048192771;;CMA3537
13349;23/02/2023;23/02/2023;139518;3;Store 3;17;0.183433734939759;;CMA3537
13349;23/02/2023;23/02/2023;139915;3;Store 3;51;0.04048192771084337;;CMA3537
13349;23/02/2023;23/02/2023;139902;3;Store 3;43;0.04337349397590361;;CMA3537
13349;23/02/2023;23/02/2023;139497;3;Store 3;78;0.04048192771084337;;CMA3537
13349;23/02/2023;23/02/2023;139835;3;Store 3;53;0.022048192771084336;;CMA3537
13349;23/02/2023;23/02/2023;139681;3;Store 3;91;0.01469879518072289;;CMA3537
13349;23/02/2023;23/02/2023;139389;3;Store 3;41;0.01469879518072289;;CMA3537
13349;23/02/2023;23/02/2023;139413;3;Store 3;75;0.06433734939759037;;CMA3537
13349;23/02/2023;23/02/2023;139698;3;Store 3;94;0.07379518072289157;;CMA3537
13349;23/02/2023;23/02/2023;139851;3;Store 3;33;0.08391566265060241;;CMA3537
13349;23/02/2023;23/02/2023;139815;3;Store 3;49;0.11596385542168675;;CMA3537
13349;23/02/2023;23/02/2023;139883;3;Store 3;52;0.11596385542168675;;CMA3537
13349;23/02/2023;23/02/2023;139323;3;Store 3;31;0.11596385542168675;;CMA3537
13349;23/02/2023;23/02/2023;139325;3;Store 3;49;0.15451807228915662;;CMA3537
13349;23/02/2023;23/02/2023;139637;3;Store 3;56;0.10301204819277107;;CMA3537
13349;23/02/2023;23/02/2023;139593;3;Store 3;91;0.051506024096385536;;CMA3537
13349;23/02/2023;23/02/2023;139351;3;Store 3;73;0.07409638554216867;;CMA3537
13349;23/02/2023;23/02/2023;139372;3;Store 3;88;0.07409638554216867;;CMA3537
13349;23/02/2023;23/02/2023;139724;3;Store 3;86;0.014457831325301203;;CMA3537
13349;23/02/2023;23/02/2023;139691;3;Store 3;72;0.014457831325301203;;CMA3537
13349;23/02/2023;23/02/2023;139328;3;Store 3;16;0.014457831325301203;;CMA3537
13349;23/02/2023;23/02/2023;139306;3;Store 3;61;0.025903614457831323;;CMA3537
13349;23/02/2023;23/02/2023;139773;3;Store 3;63;0.025903614457831323;;CMA3537
13349;23/02/2023;23/02/2023;139566;3;Store 3;100;0.025903614457831323;;CMA3537
13349;23/02/2023;23/02/2023;139916;3;Store 3;67;0.4228915662650602;;CMA3537
13349;23/02/2023;23/02/2023;139939;3;Store 3;41;0.08403614457831325;;CMA3537
13349;23/02/2023;23/02/2023;139424;3;Store 3;66;0.5156626506024097;;CMA3537
13349;23/02/2023;23/02/2023;139521;3;Store 3;100;0.2103614457831325;;CMA3537
13349;23/02/2023;23/02/2023;139530;3;Store 3;29;0.2103614457831325;;CMA3537
19450;09/03/2023;09/03/2023;139794;3;Store 3;61;0.04662650602409638;;CMA3532
19450;09/03/2023;09/03/2023;139640;3;Store 3;15;0.031084337349397587;;CMA3532
19450;09/03/2023;09/03/2023;139517;3;Store 3;39;0.02762048192771084;;CMA3532
19450;09/03/2023;09/03/2023;139906;3;Store 3;13;0.02259036144578313;;CMA3532
19450;09/03/2023;09/03/2023;139573;3;Store 3;53;0.11334337349397589;;CMA3532
19450;09/03/2023;09/03/2023;139480;3;Store 3;38;0.11367469879518072;;CMA3532
19450;09/03/2023;09/03/2023;139560;3;Store 3;90;0.0472289156626506;;CMA3532
19450;09/03/2023;09/03/2023;139488;3;Store 3;10;0.07379518072289157;;CMA3532
19450;09/03/2023;09/03/2023;139301;3;Store 3;83;0.06198795180722891;;CMA3532
19450;09/03/2023;09/03/2023;139906;3;Store 3;49;0.08349397590361445;;CMA3532
19450;09/03/2023;09/03/2023;139844;3;Store 3;92;0.0594578313253012;;CMA3532
19450;09/03/2023;09/03/2023;139811;3;Store 3;23;0.04671686746987951;;CMA3532
19450;09/03/2023;09/03/2023;139597;3;Store 3;46;0.012740963855421686;;CMA3532
19450;09/03/2023;09/03/2023;139482;3;Store 3;34;0.12397590361445782;;CMA3532
19450;09/03/2023;09/03/2023;139930;3;Store 3;83;0.041325301204819274;;CMA3532
19450;09/03/2023;09/03/2023;139478;3;Store 3;29;0.0236144578313253;;CMA3532
19450;09/03/2023;09/03/2023;139870;3;Store 3;71;0.017710843373493972;;CMA3532
19450;09/03/2023;09/03/2023;139616;3;Store 3;54;0.009126506024096384;;CMA3532
19450;09/03/2023;09/03/2023;139303;3;Store 3;43;0.06072289156626506;;CMA3532
19450;09/03/2023;09/03/2023;139535;3;Store 3;52;0.018132530120481924;;CMA3532
19450;09/03/2023;09/03/2023;139356;3;Store 3;43;0.14379518072289155;;CMA3532
19450;09/03/2023;09/03/2023;139302;3;Store 3;96;0.163855421686747;;CMA3532
19450;09/03/2023;09/03/2023;139536;3;Store 3;85;0.21632530120481927;;CMA3532
19450;09/03/2023;09/03/2023;139310;3;Store 3;49;1.1891566265060238;;CMA3532
19450;09/03/2023;09/03/2023;139772;3;Store 3;23;0.053343373493975894;;CMA3532
19450;09/03/2023;09/03/2023;139514;3;Store 3;75;0.05096385542168674;;CMA3532
19450;09/03/2023;09/03/2023;139796;3;Store 3;36;1.9397590361445782;;CMA3532
19450;09/03/2023;09/03/2023;139740;3;Store 3;75;1.0856927710843374;;CMA3532
19450;09/03/2023;09/03/2023;139833;3;Store 3;26;0.5730722891566264;;CMA3532
19450;09/03/2023;09/03/2023;139833;3;Store 3;98;0.16620481927710842;;CMA3532
19450;09/03/2023;09/03/2023;139557;3;Store 3;94;0.10240963855421685;;CMA3532
19450;09/03/2023;09/03/2023;139650;3;Store 3;43;0.147289156626506;;CMA3532
19450;09/03/2023;09/03/2023;139344;3;Store 3;33;0.017349397590361443;;CMA3532
19450;09/03/2023;09/03/2023;139813;3;Store 3;18;0.10783132530120482;;CMA3532
19450;09/03/2023;09/03/2023;139766;3;Store 3;23;0.10783132530120482;;CMA3532
19450;09/03/2023;09/03/2023;139583;3;Store 3;49;0.10783132530120482;;CMA3532
19450;09/03/2023;09/03/2023;139661;3;Store 3;39;0.340722891566265;;CMA3532
19450;09/03/2023;09/03/2023;139453;3;Store 3;68;0.1703614457831325;;CMA3532
19450;09/03/2023;09/03/2023;139497;3;Store 3;37;0.09903614457831324;;CMA3532
19450;09/03/2023;09/03/2023;139759;3;Store 3;25;0.25554216867469876;;CMA3532
19450;09/03/2023;09/03/2023;139668;3;Store 3;63;0.09903614457831324;;CMA3532
19450;09/03/2023;09/03/2023;139411;3;Store 3;74;0.23572289156626502;;CMA3532
19450;09/03/2023;09/03/2023;139672;3;Store 3;72;0.09903614457831324;;CMA3532
19450;09/03/2023;09/03/2023;139556;3;Store 3;10;0.09903614457831324;;CMA3532
19450;09/03/2023;09/03/2023;139629;3;Store 3;69;0.1703614457831325;;CMA3532
19450;09/03/2023;09/03/2023;139565;3;Store 3;73;0.09903614457831324;;CMA3532
19450;09/03/2023;09/03/2023;139304;3;Store 3;63;0.1703614457831325;;CMA3532
19450;09/03/2023;09/03/2023;139736;3;Store 3;35;0.09903614457831324;;CMA3532
19450;09/03/2023;09/03/2023;139353;3;Store 3;43;0.01292168674698795;;CMA3532
19450;09/03/2023;09/03/2023;139812;3;Store 3;96;0.05301204819277108;;CMA3532
19450;09/03/2023;09/03/2023;139528;3;Store 3;51;0.07156626506024096;;CMA3532
19450;09/03/2023;09/03/2023;139583;3;Store 3;76;0.05792168674698795;;CMA3532
19450;09/03/2023;09/03/2023;139747;3;Store 3;57;0.04096385542168675;;CMA3532
19450;09/03/2023;09/03/2023;139489;3;Store 3;32;0.015542168674698794;;CMA3532
19450;09/03/2023;09/03/2023;139710;3;Store 3;58;0.007228915662650602;;CMA3532
19450;09/03/2023;09/03/2023;139396;3;Store 3;69;0.019879518072289156;;CMA3532
19450;09/03/2023;09/03/2023;139501;3;Store 3;52;0.019879518072289156;;CMA3532
19450;09/03/2023;09/03/2023;139350;3;Store 3;11;0.010361445783132528;;CMA3532
19450;09/03/2023;09/03/2023;139915;3;Store 3;95;0.014216867469879517;;CMA3532
19450;09/03/2023;09/03/2023;139924;3;Store 3;90;0.01072289156626506;;CMA3532
19450;09/03/2023;09/03/2023;139777;3;Store 3;97;0.01072289156626506;;CMA3532
19450;09/03/2023;09/03/2023;139310;3;Store 3;20;0.014216867469879517;;CMA3532
19450;09/03/2023;09/03/2023;139488;3;Store 3;48;0.01072289156626506;;CMA3532
19450;09/03/2023;09/03/2023;139360;3;Store 3;20;0.3578313253012048;;CMA3532
19450;09/03/2023;09/03/2023;139483;3;Store 3;97;0.08692771084337349;;CMA3532
19450;09/03/2023;09/03/2023;139561;3;Store 3;67;0.16710843373493975;;CMA3532
19450;09/03/2023;09/03/2023;139313;3;Store 3;93;1.0266867469879517;;CMA3532
19450;09/03/2023;09/03/2023;139831;3;Store 3;54;0.2114457831325301;;CMA3532
19450;09/03/2023;09/03/2023;139408;3;Store 3;11;0.09759036144578313;;CMA3532
19450;09/03/2023;09/03/2023;139576;3;Store 3;44;0.15108433734939758;;CMA3532
19450;09/03/2023;09/03/2023;139377;3;Store 3;50;0.02867469879518072;;CMA3532
19450;09/03/2023;09/03/2023;139357;3;Store 3;39;0.01433734939759036;;CMA3532
19450;09/03/2023;09/03/2023;139341;3;Store 3;25;0.01075301204819277;;CMA3532
19450;09/03/2023;09/03/2023;139937;3;Store 3;67;0.2130722891566265;;CMA3532
19450;09/03/2023;09/03/2023;139777;3;Store 3;72;0.14204819277108433;;CMA3532
19450;09/03/2023;09/03/2023;139630;3;Store 3;99;0.15566265060240964;;CMA3532
19450;09/03/2023;09/03/2023;139732;3;Store 3;25;0.04506024096385542;;CMA3532
19450;09/03/2023;09/03/2023;139312;3;Store 3;29;0.03686746987951807;;CMA3532
19450;09/03/2023;09/03/2023;139861;3;Store 3;85;0.7286746987951807;;CMA3532
19450;09/03/2023;09/03/2023;139546;3;Store 3;56;0.19481927710843372;;CMA3532
19450;09/03/2023;09/03/2023;139450;3;Store 3;98;0.16192771084337348;;CMA3532
19450;09/03/2023;09/03/2023;139746;3;Store 3;83;0.19481927710843372;;CMA3532
19450;09/03/2023;09/03/2023;139767;3;Store 3;57;0.24289156626506023;;CMA3532
19450;09/03/2023;09/03/2023;139804;3;Store 3;84;0.19481927710843372;;CMA3532
19450;09/03/2023;09/03/2023;139314;3;Store 3;71;0.08493975903614456;;CMA3532
19450;09/03/2023;09/03/2023;139718;3;Store 3;56;0.08493975903614456;;CMA3532
19450;09/03/2023;09/03/2023;139657;3;Store 3;71;0.5714457831325301;;CMA3532
19450;09/03/2023;09/03/2023;139348;3;Store 3;23;0.28572289156626507;;CMA3532
19450;09/03/2023;09/03/2023;139738;3;Store 3;60;0.19048192771084335;;CMA3532
19450;09/03/2023;09/03/2023;139421;3;Store 3;53;0.06265060240963854;;CMA3532
19450;09/03/2023;09/03/2023;139674;3;Store 3;99;0.22499999999999998;;CMA3532
19450;09/03/2023;09/03/2023;139312;3;Store 3;29;0.15;;CMA3532
19450;09/03/2023;09/03/2023;139370;3;Store 3;60;0.15;;CMA3532
19450;09/03/2023;09/03/2023;139854;3;Store 3;16;0.1463855421686747;;CMA3532
19450;09/03/2023;09/03/2023;139883;3;Store 3;88;0.09759036144578313;;CMA3532
19450;09/03/2023;09/03/2023;139368;3;Store 3;10;0.08024096385542169;;CMA3532
19450;09/03/2023;09/03/2023;139836;3;Store 3;24;0.1030722891566265;;CMA3532
19450;09/03/2023;09/03/2023;139366;3;Store 3;75;0.0697590361445783;;CMA3532
19450;09/03/2023;09/03/2023;139302;3;Store 3;87;0.0697590361445783;;CMA3532
19450;09/03/2023;09/03/2023;139433;3;Store 3;33;0.0697590361445783;;CMA3532
19450;09/03/2023;09/03/2023;139838;3;Store 3;77;0.0953012048192771;;CMA3532
19450;09/03/2023;09/03/2023;139830;3;Store 3;80;0.0953012048192771;;CMA3532
19450;09/03/2023;09/03/2023;139556;3;Store 3;94;0.0953012048192771;;CMA3532
19450;09/03/2023;09/03/2023;139814;3;Store 3;56;0.1467469879518072;;CMA3532
19450;09/03/2023;09/03/2023;139493;3;Store 3;33;0.03180722891566265;;CMA3532
19450;09/03/2023;09/03/2023;139837;3;Store 3;54;0.034698795180722886;;CMA3532
19450;09/03/2023;09/03/2023;139610;3;Store 3;15;0.03180722891566265;;CMA3532
19450;09/03/2023;09/03/2023;139416;3;Store 3;29;0.018373493975903613;;CMA3532
19450;09/03/2023;09/03/2023;139329;3;Store 3;10;0.011024096385542168;;CMA3532
19450;09/03/2023;09/03/2023;139335;3;Store 3;72;0.011024096385542168;;CMA3532
19450;09/03/2023;09/03/2023;139357;3;Store 3;38;0.04825301204819277;;CMA3532
19450;09/03/2023;09/03/2023;139661;3;Store 3;12;0.05903614457831325;;CMA3532
19450;09/03/2023;09/03/2023;139661;3;Store 3;71;0.08391566265060241;;CMA3532
19450;09/03/2023;09/03/2023;139465;3;Store 3;88;0.11596385542168675;;CMA3532
19450;09/03/2023;09/03/2023;139480;3;Store 3;96;0.11596385542168675;;CMA3532
19450;09/03/2023;09/03/2023;139478;3;Store 3;11;0.11596385542168675;;CMA3532
19450;09/03/2023;09/03/2023;139535;3;Store 3;22;0.10301204819277107;;CMA3532
19450;09/03/2023;09/03/2023;139664;3;Store 3;78;0.10301204819277107;;CMA3532
19450;09/03/2023;09/03/2023;139596;3;Store 3;22;0.051506024096385536;;CMA3532
19450;09/03/2023;09/03/2023;139379;3;Store 3;57;0.07409638554216867;;CMA3532
19450;09/03/2023;09/03/2023;139561;3;Store 3;18;0.07409638554216867;;CMA3532
19450;09/03/2023;09/03/2023;139749;3;Store 3;43;0.07409638554216867;;CMA3532
19450;09/03/2023;09/03/2023;139782;3;Store 3;36;0.010843373493975902;;CMA3532
19450;09/03/2023;09/03/2023;139306;3;Store 3;55;0.010843373493975902;;CMA3532
19450;09/03/2023;09/03/2023;139465;3;Store 3;52;0.010843373493975902;;CMA3532
19450;09/03/2023;09/03/2023;139347;3;Store 3;72;0.025903614457831323;;CMA3532
19450;09/03/2023;09/03/2023;139449;3;Store 3;35;0.025903614457831323;;CMA3532
19450;09/03/2023;09/03/2023;139578;3;Store 3;21;0.025903614457831323;;CMA3532
19450;09/03/2023;09/03/2023;139392;3;Store 3;65;0.3171686746987951;;CMA3532
19450;09/03/2023;09/03/2023;139850;3;Store 3;44;0.08403614457831325;;CMA3532
19450;09/03/2023;09/03/2023;139384;3;Store 3;33;0.3867469879518072;;CMA3532
19450;09/03/2023;09/03/2023;139764;3;Store 3;39;0.1577710843373494;;CMA3532
19450;09/03/2023;09/03/2023;139897;3;Store 3;51;0.1577710843373494;;CMA3532
12085;23/03/2023;23/03/2023;139666;26;Store 26;15;0.04948795180722891;;CMA3539
12085;23/03/2023;23/03/2023;139326;26;Store 26;52;0.04680722891566265;;CMA3539
12085;23/03/2023;23/03/2023;139733;26;Store 26;23;0.019879518072289156;;CMA3539
12085;23/03/2023;23/03/2023;139342;26;Store 26;46;0.05903614457831325;;CMA3539
12085;23/03/2023;23/03/2023;139834;26;Store 26;44;0.005903614457831325;;CMA3539
12085;23/03/2023;23/03/2023;139477;26;Store 26;70;0.034698795180722886;;CMA3539
12085;23/03/2023;23/03/2023;139348;26;Store 26;16;0.04364457831325301;;CMA3539
12085;23/03/2023;23/03/2023;139763;26;Store 26;87;0.05096385542168674;;CMA3539
12085;23/03/2023;23/03/2023;139750;26;Store 26;25;0.2895180722891566;;CMA3539
12085;23/03/2023;23/03/2023;139423;26;Store 26;75;0.3686746987951807;;CMA3539
12085;23/03/2023;23/03/2023;139928;26;Store 26;50;0.026325301204819275;;CMA3539
12085;23/03/2023;23/03/2023;139493;26;Store 26;68;0.01075301204819277;;CMA3539
12085;23/03/2023;23/03/2023;139781;26;Store 26;36;0.075;;CMA3539
12085;23/03/2023;23/03/2023;139639;26;Store 26;48;0.07228915662650602;;CMA3539
12085;23/03/2023;23/03/2023;139728;26;Store 26;36;0.07228915662650602;;CMA3539
12085;23/03/2023;23/03/2023;139312;26;Store 26;54;0.025602409638554213;;CMA3539
12085;23/03/2023;23/03/2023;139599;26;Store 26;50;0.10240963855421685;;CMA3539
12085;23/03/2023;23/03/2023;139718;26;Store 26;63;0.0716867469879518;;CMA3539
12085;23/03/2023;23/03/2023;139307;26;Store 26;15;0.010843373493975902;;CMA3539
12085;23/03/2023;23/03/2023;139820;26;Store 26;74;0.007228915662650602;;CMA3539
12085;23/03/2023;23/03/2023;139837;26;Store 26;15;0.05698795180722891;;CMA3539
12085;23/03/2023;23/03/2023;139533;26;Store 26;77;0.05698795180722891;;CMA3539
10131;11/05/2023;;139883;10;Store 10;46;0;;CMA3538
10131;11/05/2023;;139311;10;Store 10;92;0;;CMA3538
10131;11/05/2023;;139645;10;Store 10;68;0;;CMA3538
10131;11/05/2023;;139522;10;Store 10;57;0;;CMA3538
10131;11/05/2023;;139818;10;Store 10;20;0;;CMA3538
10131;11/05/2023;;139719;10;Store 10;12;0;;CMA3538
10131;11/05/2023;;139412;10;Store 10;89;0;;CMA3538
10131;11/05/2023;;139623;10;Store 10;61;0;;CMA3538
10131;11/05/2023;;139368;10;Store 10;58;0;;CMA3538
10131;11/05/2023;;139656;10;Store 10;59;0;;CMA3538
10131;11/05/2023;;139339;10;Store 10;32;0;;CMA3538
10131;11/05/2023;;139309;10;Store 10;58;0;;CMA3538
10131;11/05/2023;;139768;10;Store 10;25;0;;CMA3538
10131;11/05/2023;;139443;10;Store 10;18;0;;CMA3538
10131;11/05/2023;;139654;10;Store 10;51;0;;CMA3538
10131;11/05/2023;;139336;10;Store 10;97;0;;CMA3538
10131;11/05/2023;;139855;10;Store 10;100;0;;CMA3538
10131;11/05/2023;;139864;10;Store 10;15;0;;CMA3538
10131;11/05/2023;;139563;10;Store 10;100;0;;CMA3538
10131;11/05/2023;;139702;10;Store 10;16;0;;CMA3538
10131;11/05/2023;;139349;10;Store 10;67;0;;CMA3538
10131;11/05/2023;;139777;10;Store 10;16;0;;CMA3538
10131;11/05/2023;;139741;10;Store 10;31;0;;CMA3538
10131;11/05/2023;;139359;10;Store 10;83;0;;CMA3538
10131;11/05/2023;;139812;10;Store 10;10;0;;CMA3538
10131;11/05/2023;;139628;10;Store 10;55;0;;CMA3538
10131;11/05/2023;;139436;10;Store 10;54;0;;CMA3538
10131;11/05/2023;;139755;10;Store 10;55;0;;CMA3538
10131;11/05/2023;;139301;10;Store 10;90;0;;CMA3538
12706;25/05/2023;25/05/2023;139638;1;Store 1;49;0.06265060240963854;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139810;1;Store 1;90;0.11590361445783132;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139456;1;Store 1;65;0.13518072289156627;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139433;1;Store 1;34;0.03963855421686747;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139408;1;Store 1;56;0.5542168674698794;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139796;1;Store 1;82;0.5790361445783132;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139724;1;Store 1;14;0.19102409638554213;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139395;1;Store 1;23;0.8518072289156626;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139379;1;Store 1;17;0.07102409638554216;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139584;1;Store 1;10;0.0163855421686747;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139646;1;Store 1;84;0.08096385542168674;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139762;1;Store 1;66;0.16987951807228913;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139551;1;Store 1;98;0.28572289156626507;47.77748060244169,-7.111679788514802;CMA3532
15433;25/05/2023;25/05/2023;139563;1;Store 1;43;0.03132530120481927;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139787;5;Store 5;77;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139468;5;Store 5;86;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139738;5;Store 5;30;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139664;5;Store 5;51;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139568;5;Store 5;36;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139887;5;Store 5;17;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139842;5;Store 5;95;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139784;5;Store 5;75;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139590;5;Store 5;16;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139423;5;Store 5;70;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139810;5;Store 5;55;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139356;5;Store 5;29;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139752;5;Store 5;25;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139693;5;Store 5;37;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139783;5;Store 5;83;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139557;5;Store 5;82;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139425;5;Store 5;34;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139317;5;Store 5;99;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139411;5;Store 5;20;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139554;5;Store 5;97;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139817;5;Store 5;43;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139429;5;Store 5;47;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139717;5;Store 5;40;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139346;5;Store 5;29;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139574;5;Store 5;29;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139460;5;Store 5;55;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139552;5;Store 5;51;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139633;5;Store 5;48;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139372;5;Store 5;50;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139634;5;Store 5;56;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139307;5;Store 5;100;0;47.77748060244169,-7.111679788514802;CMA3532
14485;25/05/2023;;139389;5;Store 5;11;0;47.77748060244169,-7.111679788514802;CMA3532
11641;25/05/2023;25/05/2023;139818;1;Store 1;19;0.06367469879518071;47.77748060244169,-7.111679788514802;CMA3532
11641;25/05/2023;25/05/2023;139768;1;Store 1;96;0.1703614457831325;47.77748060244169,-7.111679788514802;CMA3532
11641;25/05/2023;25/05/2023;139544;1;Store 1;48;0.012289156626506021;47.77748060244169,-7.111679788514802;CMA3532
11641;25/05/2023;25/05/2023;139653;1;Store 1;100;0.08096385542168674;47.77748060244169,-7.111679788514802;CMA3532
15390;11/05/2023;;139505;11;Store 11;29;0;;CMA3533
15390;11/05/2023;;139786;11;Store 11;93;0;;CMA3533
15390;11/05/2023;;139871;11;Store 11;63;0;;CMA3533
15390;11/05/2023;;139733;11;Store 11;46;0;;CMA3533
